time,xref,x,yref,y,zref,z,ex,ey,ez,e_norm,roll,pitch,yaw,u1,u2,u3,u4,w1,w2,w3,w4
42.02,10.0,10.001595746864579,10.0,10.254881980477814,15.0,15.0006468761118,-0.001595746864579084,-0.25488198047781374,-0.0006468761117996991,0.25488779654791727,0.0019413590632252483,-0.00033128501106820225,4.6524768359773224e-5,14.138832850637794,-14.1398063972302,14.140142445999048,-14.138511039182031,14.138831691306985,-14.139804561723025,14.140140583935631,-14.138509870431824
42.03,10.0,10.001604403379371,10.0,10.251255393683914,15.0,15.00068346710322,-0.0016044033793711776,-0.25125539368391436,-0.0006834671032205364,0.2512614456950046,0.0013763564298707842,-0.00032931231365641395,4.6310498521727793e-5,14.138787831844192,-14.139770189940926,14.140104582242618,-14.138467393696788,14.138786648768962,-14.139768435261107,14.140102803519941,-14.138466202634284
42.04,10.0,10.001612736879878,10.0,10.247627644549734,15.0,15.000719324878956,-0.0016127368798777297,-0.24762764454973407,-0.0007193248789558737,0.2476339409163749,0.0008167559809680237,-0.00032731052421192125,4.609920350109745e-5,14.138748667477218,-14.139739534159423,14.140072290633208,-14.138429581213497,14.13874744299413,-14.139737877435621,14.140070613572199,-14.138428351145306
42.050000000000004,10.0,10.001620749489197,10.0,10.243999295356744,15.0,15.00075444587871,-0.0016207494891968821,-0.24399929535674403,-0.0007544458787105413,0.24400584450393448,0.0002625860445491323,-0.00032528024706576385,4.589088604476992e-5,14.138715211507655,-14.139714283158588,14.140045424317892,-14.138397455538287,14.138713925945988,-14.13971274328989,14.1400438692028,-14.138396167952246
42.06,10.0,10.001628443373043,10.0,10.240370904171078,15.0,15.000788827122296,-0.0016284433730433534,-0.24037090417107798,-0.0007888271222959986,0.24037771454123952,-0.00028612624658072295,-0.00032322208710926356,4.568554755531409e-5,14.138687314425491,-14.139694286695518,14.140023832912053,-14.138370866999594,14.138685946041676,-14.139692884416329,14.140022422061348,-14.13836950150764
42.07,10.0,10.001635816580551,10.0,10.23674267613468,15.0,15.000822435196572,-0.0016358165805510083,-0.23674267613468025,-0.0008224351965715471,0.236749756069458,-0.0008293278267162335,-0.0003211360563171506,4.5483192911479615e-5,14.138665586904237,-14.139680221598397,14.140008197215524,-14.138350430173595,14.138664181301001,-14.139678915022333,14.140006884915355,-14.138349028756886
42.08,10.0,10.001642871984041,10.0,10.233115212978898,15.0,15.000855272914794,-0.0016428719840408945,-0.23311521297889826,-0.0008552729147943694,0.23312257085557336,-0.0013669980064747636,-0.0003190228493681478,4.528382053656681e-5,14.138649758363897,-14.139671806541713,14.13999823510859,-14.138335873708387,14.138648348578807,-14.139670565350926,14.139996988267432,-14.138334466780806
42.09,10.0,10.001649613689388,10.0,10.229489212067762,15.0,15.00088735255047,-0.0016496136893877633,-0.22948921206776163,-0.0008873525504693447,0.22949685635179212,-0.0018991250596047074,-0.0003168833314271981,4.5087426026242676e-5,14.13863933607988,-14.139668518895645,14.139993421949528,-14.138326702929751,14.138637922622706,-14.139667342841697,14.139992240232731,-14.13832529088561
42.1,10.0,10.001656043857095,10.0,10.225865199876518,15.0,15.000918672133809,-0.0016560438570945024,-0.22586519987651776,-0.0009186721338085846,0.22587313907369636,-0.002425685488714149,-0.0003147180845477489,4.489400595510474e-5,14.138634188838068,-14.139670229518156,14.139993628549917,-14.138322786625626,14.138632772856766,-14.139669117642221,14.139992510913645,-14.138321370529523
42.11,10.0,10.001662164683045,10.0,10.222243698057953,15.0,15.000949230221124,-0.001662164683045475,-0.2222436980579534,-0.0009492302211242531,0.22225194072475726,-0.0029466569446224148,-0.00031252769030384734,4.4703555672611516e-5,14.138634183252957,-14.13967680724242,14.139998723673362,-14.138323991406688,14.138632766609252,-14.139675757782912,14.139997668282946,-14.138322573084544
42.12,10.0,10.001667978398505,10.0,10.218625223442402,15.0,15.00097902589484,-0.0016679783985047436,-0.21862522344240176,-0.000979025894839225,0.2186337781974248,-0.003462018226406757,-0.0003103127297889622,4.451606932328143e-5,14.13863918375945,-14.139688118872634,14.140008574035111,-14.138330181701695,14.138637769112615,-14.139687129177048,14.140007578183782,-14.138328763836437
42.13,10.0,10.001673487270116,10.0,10.215010288037735,15.0,15.00100805876347,-0.0016734872701160697,-0.21501028803773536,-0.0010080587634693217,0.21501916357428186,-0.00397174928145273,-0.0003080737836148562,4.4331539867213515e-5,14.138649052617328,-14.139704029194242,14.1400230443122,-14.138341219761562,14.138647643503491,-14.139703095620753,14.140022104329674,-14.138339805984737
42.14,10.0,10.001678693599894,10.0,10.211399399029371,15.0,15.001036328961645,-0.0016786935998940322,-0.21139939902937144,-0.001036328961644628,0.21140860412929857,-0.004475831205503705,-0.000305811431910524,4.414995910092016e-5,14.138663649892507,-14.13972440095573,14.14004199714495,-14.13835696566004,14.138662250822719,-14.139723518793001,14.140041108304528,-14.13835556064275
42.15,10.0,10.001683599725238,10.0,10.207793058780272,15.0,15.001063837150097,-0.0016835997252382384,-0.20779305878027188,-0.0010638371500970578,0.20780260232917747,-0.0049742462427152315,-0.00030352625432117136,4.397131767845737e-5,14.138682833455489,-14.139749094912274,14.140065293148872,-14.138377277260116,14.138681450015318,-14.139748258255624,14.140064449562614,-14.138375886837554
42.160000000000004,10.0,10.00168820801893,10.0,10.204191764830933,15.0,15.00109058451566,-0.001688208018929771,-0.2041917648309326,-0.0010905845156603533,0.2042016558347945,-0.0054669777857072385,-0.00030121883000726546,4.3795605132843604e-5,14.13870645899202,-14.139777969807337,14.140092790904108,-14.138402010232213,14.1387050979305,-14.1397771714533,14.140091985428585,-14.138400641509985
42.17,10.0,10.001692520889117,10.0,10.200596009899408,15.0,15.001116572771277,-0.0016925208891169774,-0.2005960098994084,-0.0011165727712771911,0.2006062575027938,-0.005954010375617341,-0.0002988897376436425,4.362280989775419e-5,14.138734379959192,-14.139810882379251,14.140124346993673,-14.13843101804166,14.138733049321663,-14.139810113713565,14.140123571097478,-14.138429679514667
42.18,10.0,10.001696540779333,10.0,10.19700628188128,15.0,15.001141804155987,-0.0016965407793332332,-0.19700628188127922,-0.0011418041559867476,0.1970168953872551,-0.006435329702158204,-0.00029653955541865493,4.345291932947821e-5,14.138766447625422,-14.139847687371216,14.140159815973808,-14.138464151948696,14.138765156846409,-14.1398469382468,14.140159059634687,-14.138462853619975
42.19,10.0,10.001700270168495,10.0,10.193423063849677,15.0,15.00116628143494,-0.001700270168495166,-0.19342306384967678,-0.0011662814349406858,0.19343405274156747,-0.006910922603672237,-0.00029416886103339165,4.328591972912874e-5,14.138802511037243,-14.139888237547709,14.14019905039432,-14.138501260978884,14.138801271066514,-14.139887496146246,14.140198301976,-14.138500014508068
42.2,10.0,10.001703711570887,10.0,10.189846834055272,15.0,15.001190007899389,-0.001703711570886668,-0.18984683405527214,-0.0011900078993889451,0.1898582080204262,-0.007380777067189113,-0.00029177823170094226,4.312179636509253e-5,14.13884241700939,-14.13993238368042,14.140241900820207,-14.138542191948574,14.138841240447952,-14.139931636387992,14.140241146927572,-14.138541010774864
42.21,10.0,10.00170686753618,10.0,10.186278065926286,15.0,15.001212987366692,-0.0017068675361802121,-0.18627806592628637,-0.0012129873666921753,0.18628983488203457,-0.007844882228481917,-0.0002893682441457262,4.2960533495709004e-5,14.138886010137018,-14.139979974573626,14.140288215809441,-14.138586789429203,14.138884911360886,-14.13997920583097,14.140287441165938,-14.138585688930057
42.22,10.0,10.001709740649419,10.0,10.18271722806847,15.0,15.001235224180306,-0.0017097406494190892,-0.18271722806846924,-0.0012352241803057495,0.18272940219047643,-0.008303228372127174,-0.0002869394746028579,4.280211439216501e-5,14.13893313278273,-14.140030857050718,14.140337841939207,-14.138634895773714,14.13893212807967,-14.140030049216982,14.140337029238008,-14.138633893397108
42.230000000000004,10.0,10.00171232997422,10.0,10.179164574002877,15.0,15.001256692331603,-0.0017123299742198839,-0.17916457400287733,-0.001256692331603304,0.17917716352032542,-0.00875577228631846,-0.0002844920473652656,4.264652489636118e-5,14.138984234962912,-14.140085443355627,14.140391193775322,-14.138686963520572,14.138983306573008,-14.14008461514862,14.140390361299033,-14.13868604008863
42.24,10.0,10.001714634325273,10.0,10.175620335620636,15.0,15.001277363869793,-0.0017146343252729679,-0.17562033562063561,-0.0012773638697929357,0.17563335079884443,-0.009202469138633897,-0.00028202605015789953,4.2493750428539995e-5,14.139039813248836,-14.14014418910256,14.140448729422632,-14.138743491937849,14.139038906580112,-14.140143398550608,14.140447933954606,-14.138742588680165
42.25,10.0,10.001716661404796,10.0,10.172085263290333,15.0,15.001297288219714,-0.0017166614047958717,-0.1720852632903327,-0.0012972882197139768,0.1720987150585583,-0.009643361470599335,-0.0002795426937859735,4.234376664365391e-5,14.139098843968974,-14.140206135896296,14.140509486558468,-14.138803453770805,14.139097957697574,-14.14020538407485,14.140508729144706,-14.138802569248735
42.26,10.0,10.001718413705797,10.0,10.168559792521409,15.0,15.001316469801692,-0.0017184137057970617,-0.16855979252140862,-0.0013164698016918663,0.16857369217426355,-0.010078441887580352,-0.0002770425228833003,4.2196553435925364e-5,14.139161200541306,-14.140271159987543,14.14057334128621,-14.13886672257439,14.139160333493376,-14.140270447784966,14.140572622803735,-14.138865855535652
42.27,10.0,10.001719893747426,10.0,10.165044353454705,15.0,15.001334913481934,-0.0017198937474258713,-0.16504435345470547,-0.0013349134819335973,0.16505871269275194,-0.010507704054036542,-0.0002745260804199335,4.205208984719273e-5,14.13922675569824,-14.140339137183608,14.14064016925361,-14.138933171217804,14.139225906930097,-14.140338465201436,14.140639490315053,-14.138932320685829
42.28,10.0,10.00172110407497,10.0,10.16153937086246,15.0,15.001352624572565,-0.0017211040749707252,-0.16153937086246017,-0.0013526245725650199,0.16155420183675395,-0.010931142693579048,-0.00027199390770186614,4.191035409055917e-5,14.139295381482524,-14.14040994281803,14.14070984562648,-14.139002671884134,14.139294550364896,-14.140409311301605,14.140709206510975,-14.139001837247793
42.29,10.0,10.001722047259857,10.0,10.158045264148294,15.0,15.001369608831597,-0.0017220472598573622,-0.1580452641482939,-0.0013696088315970911,0.15806057950931585,-0.011348753589031053,-0.0002694465443707575,4.177132357412885e-5,14.139366949247435,-14.140483451774132,14.140782245116332,-14.139075096074297,14.139366135549535,-14.140482860519674,14.140781645672782,-14.1390742771737
42.300000000000004,10.0,10.001722725899652,10.0,10.154562447347226,15.0,15.001385872462949,-0.0017227258996523886,-0.15456244734722624,-0.0013858724629489672,0.15457826029870106,-0.011760533582485555,-0.0002668845284037225,4.1634974924822765e-5,14.139441329637844,-14.140559538493001,14.140857241980545,-14.13915031457995,14.139440533630367,-14.140558986746708,14.140856681530693,-14.139149511819305
42.31,10.0,10.001723142618063,10.0,10.151091329125675,15.0,15.001401422116432,-0.001723142618063278,-0.15109132912567524,-0.0014014221164320162,0.15110765348384486,-0.012166480575362909,-0.0002643083961131649,4.1501284012262264e-5,14.139518392598609,-14.140638076978245,14.140934710027244,-14.139228197491674,14.139517615148335,-14.14063756333063,14.140934187263904,-14.139227411943981
42.32,10.0,10.001723300064938,10.0,10.14763231278144,15.0,15.001416264887759,-0.0017233000649383712,-0.14763231278143962,-0.0014162648877587003,0.1476491630404417,-0.012566593528470893,-0.00026171868214663733,4.137022597271028e-5,14.139598007367633,-14.140718940795661,14.141014522615121,-14.139308614191838,14.13959725003898,-14.140718463076224,14.141014035500552,-14.139307847710722
42.33,10.0,10.001723200916256,10.0,10.144185796243718,15.0,15.001430408318539,-0.0017232009162562179,-0.1441857962437183,-0.0014304083185390226,0.14420318764781376,-0.012960872462061452,-0.0002591159194867648,4.124177523306165e-5,14.13968004244877,-14.140802003079536,14.141096552683672,-14.13939143335111,14.139679307632422,-14.14080155824514,14.141096098317743,-14.13939068868612
42.34,10.0,10.00172284787415,10.0,10.140752172073105,15.0,15.001443860396293,-0.001722847874150446,-0.1407521720731051,-0.001443860396292962,0.14077012069661102,-0.0133493184558889,-0.0002565006394511956,4.1115905534871034e-5,14.13976436562847,-14.140887136561265,14.141180672726458,-14.139476522889401,14.139763656653386,-14.140886720555882,14.141180247241525,-14.139475803840396
42.35,10.0,10.00172224366688,10.0,10.137331827461583,15.0,15.00145662955442,-0.0017222436668795638,-0.13733182746158334,-0.0014566295544202745,0.13735035029749657,-0.013731933649265941,-0.00025387337169260584,4.099258995840973e-5,14.139850843965098,-14.140974213537367,14.141266754826715,-14.139563750032433,14.139850165221187,-14.14097382118382,14.141266353246923,-14.13956306154738
42.36,10.0,10.001721391048854,10.0,10.133925144232526,15.0,15.001468724672241,-0.0017213910488536044,-0.133925144232526,-0.0014687246722413505,0.13394425929097825,-0.014108721241122044,-0.00025123464419872434,4.0871800946740405e-5,14.139939343779568,-14.141063105904907,14.141354670633453,-14.139652981242724,14.13993870084973,-14.141062730761185,14.141354286757899,-14.139652329584512
42.37,10.0,10.001720292800611,10.0,10.130532498840708,15.0,15.001480155074956,-0.001720292800611034,-0.13053249884070794,-0.0014801550749563575,0.13055222525857296,-0.014479685490058429,-0.0002485849832924147,4.0753510329801375e-5,14.140029730637144,-14.141153685161548,14.141444291413258,-14.13974408225279,14.140029130447513,-14.141153319377064,14.141443917647386,-14.13974347513285
42.38,10.0,10.00171895172884,10.0,10.127154262372288,15.0,15.00149093053368,-0.001718951728840068,-0.12715426237228833,-0.0014909305336807677,0.12717462053547904,-0.014844831714404143,-0.00024592491363178374,4.063768934848957e-5,14.140121869364911,-14.141245822406576,14.141535488003928,-14.139836918034876,14.14012132031762,-14.141245456577408,14.141535115237263,-14.139836364777064
42.39,10.0,10.001717370666361,10.0,10.123790800544825,15.0,15.001501061265413,-0.0017173706663609067,-0.12379080054482472,-0.0015010612654133837,0.12381181222507318,-0.015204166292269878,-0.00024325495821033607,4.0524308678733683e-5,14.14021562403422,-14.141339388344885,14.141628130858313,-14.139931352822932,14.140215136157739,-14.141339011365027,14.141627748298374,-14.139930864505441
42.4,10.0,10.00171555247214,10.0,10.120442473707266,15.0,15.001510557933065,-0.0017155524721399473,-0.12044247370726602,-0.00151055793306476,0.12046416221548746,-0.015557696661603636,-0.00024057563835714734,4.041333845554616e-5,14.14031085795083,-14.141434253305343,14.141722090031163,-14.140027250070888,14.140310443060146,-14.141433852199599,14.141721685050516,-14.140026839709874
42.410000000000004,10.0,10.001713497519107,10.0,10.117109558222223,15.0,15.001519398347401,-0.001713497519107321,-0.11710955822222324,-0.001519398347401335,0.11713194812727383,-0.01590539827124949,-0.00023788719439306528,4.0304750422447136e-5,14.140407787065035,-14.141530581027471,14.141817529890425,-14.140124826757015,14.140407436380732,-14.14153016408908,14.14181711077017,-14.140124485043774
42.42,10.0,10.00171120437218,10.0,10.113792267684422,15.0,15.001527536453986,-0.0017112043721798642,-0.1137922676844223,-0.0015275364539864,0.11381538460500339,-0.01624722350050638,-0.00023518966103106917,4.019851739636964e-5,14.140506884604742,-14.14162874935375,14.141914829561328,-14.140224557776335,14.140506552439478,-14.141628363008685,14.141914442070123,-14.140224235395458
42.43,10.0,10.001708680640506,10.0,10.110491092538648,15.0,15.001535046176201,-0.0017086806405064436,-0.11049109253864842,-0.0015350461762011491,0.11051496498971748,-0.016583244426588446,-0.00023248407409745355,4.0094604086051376e-5,14.140607354354653,-14.141728081114845,14.14201330991288,-14.140325645450911,14.14060703921102,-14.141727726108792,14.142012954877025,-14.14032534094657
42.44,10.0,10.00170592902735,10.0,10.107206363514644,15.0,15.001541936510884,-0.0017059290273504502,-0.10720636351464385,-0.0015419365108844119,0.10723102228405694,-0.016913469303312303,-0.0002297709193299379,3.999297891627709e-5,14.140709093147452,-14.141828475575004,14.142112870004466,-14.140427986855038,14.14070879364395,-14.141828152527115,14.142112548110587,-14.140427698876662
42.45,10.0,10.001702952245271,10.0,10.1039384054466,15.0,15.001548216677584,-0.00170295224527095,-0.10393840544660016,-0.00154821667758398,0.10396388386363922,-0.017237907223057132,-0.00022705067893137937,3.989360990030819e-5,14.140811999396353,-14.141929833603019,14.142213410513287,-14.140531480662633,14.140811714299119,-14.141929542983538,14.142213122268247,-14.140531207979791
42.46,10.0,10.001699753015659,10.0,10.100687537258326,15.0,15.001553896112288,-0.0016997530156590557,-0.10068753725832558,-0.0015538961122878447,0.10071387150034858,-0.01755656811056904,-0.00022432383151741006,3.979646466314589e-5,14.140915973152458,-14.142032057744544,14.142314833782839,-14.140636027180417,14.140915701412126,-14.14203179984003,14.142314579485179,-14.140635768726806
42.47,10.0,10.001696334068264,10.0,10.097454071948379,15.0,15.001558984461104,-0.0016963340682636385,-0.09745407194837874,-0.0015589844611039183,0.0974813013923229,-0.017869462716766753,-0.00022159085206408134,3.97015104646383e-5,14.141020916182752,-14.142135052292028,14.142417043892788,-14.14074152842554,14.14102065695582,-14.142134827160511,14.142416823594267,-14.140741283327673
42.480000000000004,10.0,10.001692698140696,10.0,10.094238316575222,15.0,15.001563491574004,-0.0016926981406957253,-0.09423831657522186,-0.0015634915740037059,0.09426648420212366,-0.018176602612544134,-0.00021885221185554972,3.960871422242192e-5,14.141126732000101,-14.142238723302864,14.14251994672467,-14.140847888202803,14.141126484702786,-14.142238530770765,14.142519760186099,-14.140847655793763
42.49,10.0,10.001688847977983,10.0,10.09104057224238,15.0,15.00156742749852,-0.0016888479779826326,-0.09104057224237927,-0.0015674274985197911,0.09106972510486529,-0.018478000182571747,-0.0002161083784317882,3.951804253468858e-5,14.141233325961505,-14.142342978697933,14.142623449996993,-14.140955012139123,14.141233090287841,-14.142342818318326,14.142623296668962,-14.140954792000171
42.5,10.0,10.001684786332083,10.0,10.087861134083582,15.0,15.001570802473449,-0.0016847863320830214,-0.08786113408358176,-0.0015708024734486514,0.08789132384853751,-0.018773668619099217,-0.0002133598155363009,3.942946170276607e-5,14.141340605313596,-14.142447728321438,14.14272746334878,-14.141062807752462,14.14134038127053,-14.142447599332355,14.14272734232882,-14.141062599747997
42.51,10.0,10.0016805159614,10.0,10.084700291247914,15.0,15.001573626922571,-0.0016805159614001752,-0.08470029124791445,-0.0015736269225712363,0.08473157482939578,-0.019063621915754326,-0.00021060698306388093,3.934293775350581e-5,14.14144847925054,-14.142552883969756,14.142831898396189,-14.14117118453714,14.14144826719762,-14.142552785283558,14.142831808389312,-14.141170988826659
42.52,10.0,10.001676039630325,10.0,10.081558326884977,15.0,15.001575911448361,-0.0016760396303254765,-0.0815583268849771,-0.0015759114483611114,0.0815907671860749,-0.0193478748613422,-0.00020785033700837453,3.925843646146645e-5,14.14155685898185,-14.142658359487996,14.142936668789382,-14.141280053991672,14.14155665966559,-14.142658289644052,14.14293660807174,-14.14127987107621
42.53,10.0,10.001671360108753,10.0,10.078435518130032,15.0,15.001577666825701,-0.0016713601087534613,-0.07843551813003202,-0.0015776668257014848,0.07846918491709107,-0.019626443033642187,-0.00020509032941047785,3.917592337088567e-5,14.141665657793768,-14.1427640708022,14.143041690268522,-14.141389329703626,14.141665472383131,-14.14276402794727,14.143041656655054,-14.141389160449615
42.54,10.0,10.001666480171608,10.0,10.075332136089148,15.0,15.001578903995576,-0.0016664801716075317,-0.07533213608914835,-0.0015789039955755868,0.07536710702782463,-0.01989934279320546,-0.00020232740830553107,3.9095363817430295e-5,14.141774791112514,-14.142869935995407,14.143146880739783,-14.141498927412512,14.141774621233639,-14.142869917847863,14.143146871535848,-14.14149877307508
42.550000000000004,10.0,10.001661402598371,10.0,10.072248445824357,15.0,15.001579634058805,-0.001661402598370998,-0.07224844582435708,-0.0015796340588050128,0.07228480771495951,-0.02016659127714974,-0.00019956201767134746,3.901672294971756e-5,14.141884176564789,-14.142975875358943,14.14325216031474,-14.141608765058077,14.141884024337699,-14.142975879181561,14.143252172288339,-14.141608627318332
42.56,10.0,10.00165613017261,10.0,10.069184706338806,15.0,15.001579868269737,-0.0016561301726092381,-0.06918470633880602,-0.0015798682697365507,0.0692225565988802,-0.020428206392952664,-0.0001967945973760572,3.8939965750598376e-5,14.141993734049224,-14.143081811455202,14.143357451381105,-14.141718762859414,14.141993602115594,-14.1430818340251,14.143357480724365,-14.141718643844934
42.57,10.0,10.001650665681495,10.0,10.066141170561911,15.0,15.001579618029972,-0.0016506656814954113,-0.06614117056191127,-0.0015796180299716411,0.06618061901805178,-0.020684206812245854,-0.0001940255831259495,3.886505705819442e-5,14.142103385776345,-14.143187669184954,14.143462678669971,-14.141828843354558,14.142103277349785,-14.143187706756086,14.143462720953375,-14.141828745682595
42.58,10.0,10.001645011915329,10.0,10.063118085334489,15.0,15.00157889488206,-0.0016450119153290643,-0.06311808533448904,-0.001578894882060311,0.06315925640428338,-0.020934611964605665,-0.0001912554064133462,3.879196158668182e-5,14.142213056361951,-14.143293375814347,14.14356776929869,-14.141938931509458,14.142212975247425,-14.143293424112898,14.14356781944241,-14.141938858283453
42.59,10.0,10.001639171667083,10.0,10.060115691393934,15.0,15.001577710503236,-0.0016391716670831613,-0.0601156913939338,-0.0015777105032359628,0.060158726764758544,-0.02117944203134386,-0.00018848449446447638,3.872064394681327e-5,14.142322672868938,-14.143398861083632,14.143672652831992,-14.142048954711889,14.14232262350282,-14.143398915254588,14.143672705076098,-14.142048909586398
42.6,10.0,10.00163314760723,10.0,10.057134228895393,15.0,15.001576074032567,-0.0016331476072295459,-0.05713422889539288,-0.0015760740325667655,0.05717929076102884,-0.021418715187984178,-0.00018571326156985372,3.8651069423744666e-5,14.142432166050448,-14.143504058148315,14.143777262131934,-14.142158843912416,14.142432152572443,-14.14350411360004,14.143777311047023,-14.142158830305855
42.61,10.0,10.001626939164366,10.0,10.054174075896581,15.0,15.001573925354444,-0.0016269391643657372,-0.054174075896581186,-0.0015739253544442278,0.05422134885185399,-0.021652378766210643,-0.00018294189344546238,3.858322286543018e-5,14.14254149947143,-14.143608927031613,14.143881552685968,-14.142268558354468,14.14254150105335,-14.143609001401764,14.143881620707642,-14.142268559660545
42.62,10.0,10.001620551821443,10.0,10.051235335510977,15.0,15.001571333938502,-0.0016205518214427173,-0.051235335510977364,-0.001571333938501951,0.05128503566806488,-0.02188051441748716,-0.0001801709897998523,3.851705226092506e-5,14.142650582920991,-14.143713385021451,14.14398544515606,-14.14237801193663,14.142650599900222,-14.143713477121313,14.143985531136247,-14.142378028545568
42.63,10.0,10.001613988286717,10.0,10.048318227937159,15.0,15.0015683099998,-0.0016139882867172162,-0.04831822793715901,-0.0015683099998007322,0.048370607867096196,-0.022103143268313866,-0.00017740095401378887,3.845252249393815e-5,14.142759354771313,-14.143817372907817,14.144088880070715,-14.142487143266147,14.142759387535438,-14.143817481492436,14.144088982817953,-14.14248717563442
42.64,10.0,10.001607251263218,10.0,10.045422967440347,15.0,15.001564863738949,-0.0016072512632181457,-0.045422967440346795,-0.0015648637389489295,0.045478324795790344,-0.022320287044425888,-0.00017463218456147792,3.8389598466989664e-5,14.142867756209247,-14.143920834236301,14.144191800742128,-14.14259589379275,14.142867805190392,-14.143920958047524,14.144191919036198,-14.142595942408857
42.65,10.0,10.001600343448148,10.0,10.042549762344008,15.0,15.001561005332697,-0.0016003434481479673,-0.04254976234400765,-0.0015610053326966522,0.04260845118438675,-0.022531968061367504,-0.00017186507494844033,3.8328245120331865e-5,14.142975731320163,-14.144023715401438,14.144294153312206,-14.14270420784493,14.142975796968242,-14.144023853179592,14.14429428593485,-14.142704273221453
42.660000000000004,10.0,10.001593267532243,10.0,10.039698815021476,15.0,15.001556744924516,-0.0015932675322432033,-0.03969881502147565,-0.0015567449245157405,0.039761260924405385,-0.02273820921506351,-0.0001691000136494086,3.8268427450536135e-5,14.143083227133078,-14.144125965698814,14.144395886848642,-14.142812032718755,14.143083309906649,-14.144126116204237,14.144396032580339,-14.142812115358174
42.67,10.0,10.001586026199178,10.0,10.036870321887559,15.0,15.001552092615237,-0.0015860261991775815,-0.03687032188755879,-0.0015520926152365888,0.036937042473416115,-0.022939033972389663,-0.00016633738404622743,3.821011052874095e-5,14.14319019370583,-14.14422753738611,14.144496953354771,-14.142919318711618,14.143190294040519,-14.144227699421604,14.14449711102378,-14.142919419100942
42.68,10.0,10.001578622124917,10.0,10.034064473390133,15.0,15.001547058453625,-0.0015786221249172172,-0.03406447339013319,-0.0015470584536245724,0.034136106764235744,-0.02313446636174291,-0.00016357756436573742,3.815325951855444e-5,14.14329658417528,-14.144328385721357,14.144597307863592,-14.143026019227921,14.143296702464749,-14.144328558178357,14.144597476363103,-14.143026137790196
42.69,10.0,10.001571057977118,10.0,10.031281454001764,15.0,15.00154165242698,-0.0015710579771184285,-0.031281454001764075,-0.0015416524269795673,0.03135879908155861,-0.02332453096360933,-0.00016082092761768207,3.809783969360791e-5,14.143402354838537,-14.144428469046353,14.144696908481878,-14.143132090820794,14.14340249139696,-14.144428650929644,14.144697086805161,-14.14313222788748
42.7,10.0,10.001563336414502,10.0,10.028521442211318,15.0,15.001535884451744,-0.0015633364145024586,-0.028521442211317805,-0.0015358844517443515,0.02860551743296318,-0.023509252901131452,-0.00015806784153260122,3.8043816454754405e-5,14.14350746520131,-14.144527748844304,14.144795716460031,-14.143237493252366,14.14350762024025,-14.14452793930106,14.144795903727879,-14.143237649037976
42.71,10.0,10.001555460086232,10.0,10.025784610515556,15.0,15.001529764364111,-0.0015554600862319745,-0.02578461051555614,-0.0015297643641112302,0.025876741961237966,-0.0236886578306737,-0.00015531866849973752,3.799115534690845e-5,14.143611878062206,-14.144626189766754,14.144893696227282,-14.143342189586129,14.143612051645926,-14.14462638815063,14.144893891742353,-14.143342364133105
42.72,10.0,10.001547431631305,10.0,10.023071125410764,15.0,15.001523301910604,-0.0015474316313053293,-0.02307112541076428,-0.0015233019106037915,0.02317308397869448,-0.02386277193238811,-0.00015257376550492183,3.793982207552211e-5,14.14371555956754,-14.144723759750178,14.144990815476808,-14.14344614621002,14.143715751576252,-14.144723965630757,14.144991018754995,-14.143446339373074
42.730000000000004,10.0,10.001539253677908,10.0,10.020381147384338,15.0,15.001516506738685,-0.0015392536779081922,-0.02038114738433805,-0.0015165067386853082,0.020495371752557737,-0.02403162190077749,-0.00014983348406847382,3.788978252269387e-5,14.143818479273168,-14.14482043000848,14.145087045222011,-14.143549332961829,14.143818689367192,-14.144820643250203,14.145087256029642,-14.143549544329456
42.74,10.0,10.001530928842827,10.0,10.017714830906407,15.0,15.001509388387369,-0.0015309288428273504,-0.017714830906406576,-0.0015093883873689151,0.017844809622641046,-0.02419523493525773,-0.00014709817018309984,3.784100276290625e-5,14.14392061023518,-14.144916175133972,14.14518235982251,-14.14365172314465,14.143920837791137,-14.144916395936038,14.145182578249687,-14.14365195200774
42.75,10.0,10.001522459730806,10.0,10.015072324421437,15.0,15.001501956277805,-0.0015224597308058918,-0.015072324421437244,-0.0015019562778046947,0.015223295298896886,-0.024353638730719968,-0.00014436816425177047,3.779344907838817e-5,14.144021929045339,-14.145010973141671,14.145276737084162,-14.143753293617861,14.144022173119673,-14.145011202095638,14.14527696358021,-14.143753538909914
42.76,10.0,10.001513848933934,10.0,10.012453770339846,15.0,15.001494219703888,-0.0015138489339339145,-0.01245377033984596,-0.0014942197038880778,0.012634113613383693,-0.024506861468090408,-0.00014164380102561213,3.774708797409963e-5,14.14412241591313,-14.145104805528904,14.145370158295226,-14.143854024855496,14.144122675186301,-14.145105043678624,14.145370393730088,-14.143854285097033
42.77,10.0,10.001505099031027,10.0,10.0098593050296,15.0,15.001486187822856,-0.001505099031026802,-0.009859305029600307,-0.0014861878228558112,0.010083648794196704,-0.024654931804889882,-0.00013892540954178246,3.7701886192334396e-5,14.144222054734149,-14.145197657330817,14.145462608286104,-14.143953901018678,14.144222327449183,-14.145197906238838,14.145462854014129,-14.143954174251762
